userId,drinkid,score,timestamp
160,21037,8,971113866
160,30260,10,986319784
160,508,8,971116347
160,10681,8,971115593
160,20673,8,976797624
160,30116,4,971436749
160,11,2,974494188
160,11018,8,971114256
160,20887,8,977143765
160,30228,10,971619022
160,66,4,971113527
160,10862,2,971114208
160,20652,10,971115356
160,30229,10,971112587
160,365,2,971436953
160,10068,6,971619579
160,20029,2,971114668
160,30181,4,971114462
160,463,2,971115156
160,11254,8,971619022
160,20671,10,971619114
160,30211,8,971619022
160,38,2,971436871
160,11329,4,971114316
160,20396,6,971436749
160,30053,10,971113741
160,298,6,971115622
160,10644,4,971114178
160,20865,4,971436749
160,30171,2,971619754
160,383,6,975668155
160,10134,4,971113779
160,20729,6,971113611
160,30252,6,981310736
160,385,1,1065984386
160,10997,2,971115791
160,20565,2,974494129
160,30145,8,971116332
160,9,10,974494087
160,10483,10,971113296
160,20620,8,991925381
160,30016,6,976798849
160,116,2,975850225
160,10728,2,985383314
160,20595,2,971115187
160,30149,2,971114178
160,416,2,971114356
160,10563,4,971436953
160,21166,10,971437089
160,30149,2,971114950
160,467,2,976796160
160,10523,2,976796160
160,20027,4,971436871
160,30171,2,971114703
160,472,6,976796213
160,11431,4,976796213
160,20770,2,976796213
160,30299,2,976796213
160,244,6,971436749
160,10909,2,971436871
160,20619,10,976799005
160,30211,2,971114356
160,470,4,975667067
160,11100,6,971114725
160,20772,8,971117691
160,30221,4,976797780
160,386,6,971113779
160,11395,4,971436749
160,20915,2,971436871
160,30302,6,971112754
160,462,2,971114422
160,10983,2,971114668
160,20058,2,971114512
160,30009,2,971114256
160,25,8,971113953
160,10494,4,1008678948
160,20622,2,971112529
160,30319,4,971114208
160,410,8,971114178
160,11465,4,971436749
160,20315,2,971114668
160,30236,2,971436871
160,340,6,971117641
160,10710,1,1058457082
160,20539,6,971463110
160,30011,3,1065985243
160,24,2,971114775
160,10941,4,991925266
160,21103,10,971463123
160,30050,8,971113644
160,131,8,976795912
160,10614,6,971116289
160,20420,6,971436871
160,30032,10,971113327
160,412,10,974493821
160,10865,2,993581327
160,20074,2,976797151
160,30263,8,971113611
160,186,2,971196484
160,11329,2,971114607
160,20278,2,971115909
160,30121,2,991925166
160,374,10,971436496
160,10276,10,971113158
160,20476,8,971114033
160,30366,4,971113579
160,143,2,971619754
160,10229,9,1065992795
160,20812,4,991925792
160,30062,8,971114256
160,85,6,971114703
160,10114,8,971113688
160,20647,10,971113259
160,30111,2,971196612
160,96,8,971619114
160,10488,2,971113866
160,21175,10,976797151
160,30128,2,971115383
160,149,10,971112839
160,10602,2,971113866
160,20799,4,971113259
160,30266,8,976799220
160,484,9,1065992724
160,11061,10,971619114
160,20947,2,981310684
160,30366,2,971196267
160,65,4,971115659
160,10500,6,971117745
160,20003,2,971112587
160,30321,2,971114512
160,241,6,998514582
160,11435,10,971117667
160,20042,8,998513215
160,30232,8,976796537
160,2,8,971619994
160,11361,8,971117585
160,20130,2,971115082
160,30181,4,971619619
160,164,4,971619754
160,10265,2,971619816
160,20566,4,971436328
160,30054,6,971113953
160,235,6,971112587
160,11105,8,971113802
160,20695,2,971114584
160,30289,10,975850290
160,65,8,1058457011
160,10871,2,971113779
160,20720,8,1077749437
160,30063,4,971196362
160,29,2,971114356
160,10085,2,1065991722
160,20217,10,971113406
160,30033,10,971115593
160,403,8,971436871
160,11519,2,971114256
160,20093,3,1058457375
160,30183,8,971113611
160,335,8,971114286
160,11506,5,1065991630
160,21143,10,977143717
160,30385,10,974494268
160,520,2,971114075
160,11162,1,1077749012
160,21061,2,998513585
160,30169,10,991925887
160,137,2,971114703
160,11440,8,971112754
160,21095,6,971117781
160,30030,4,971436871
160,150,6,1058457467
160,10804,10,974493821
160,20115,9,1065985297
160,30125,3,1065992238
160,353,1,1065992767
160,10130,8,1065992076
160,20813,10,990188238
160,30291,9,1065991604
160,249,10,998513052
160,11382,10,1003332852
160,21114,10,985383250
160,30294,10,1003333005
160,69,4,1008678599
160,11440,6,987187306
160,20671,2,1003333287
160,30227,8,1058457517
160,285,8,1003333307
160,11401,4,1065992278
160,20827,2,998514493
160,30200,8,1065992012
160,207,10,998514430
160,11614,10,1065983846
160,20895,1,1065992214
160,30159,1,1065992210
160,427,9,1065992184
160,10259,5,1058456638
160,21093,4,1077750008
160,30124,1,1065992285
160,466,9,1058456459
160,11215,4,1058457619
160,20631,4,1065992115
160,30272,1,1058456918
160,328,9,1065992004
160,10520,3,1065992218
160,21064,8,1065992029
160,30127,6,1065991969
160,527,3,1058457627
160,10661,10,1058457539
160,20540,10,1058454745
160,30346,4,1058457318
160,119,2,1065984412
160,10865,2,1065991838
160,20710,4,1058454547
160,30204,4,1065992023
160,61,6,1058456896
160,10788,10,1065983795
160,20825,10,1077748466
161,30269,8,1176751765
161,404,8,1176498494
161,10416,8,1176498559
161,20451,10,1176751745
161,30038,7,1176751773
161,525,7,1176498540
161,11255,10,1186073240
161,20055,9,1176498953
161,30320,6,1176498702
161,148,6,1176498609
161,10092,8,1176498673
161,20562,10,1186073273
161,30214,10,1186073276
161,220,8,1176498505
161,10426,9,1176746778
161,20463,5,1176498726
161,30050,7,1176498704
161,274,7,1176498595
161,10069,10,1176746406
161,20315,6,1176498669
161,30248,4,1176498658
161,159,6,1176498590
161,10225,6,1176498582
161,20596,8,1176746702
161,30332,7,1176498711
161,178,10,1186073278
161,10469,8,1176746443
161,21107,10,1186073290
161,30271,1,1176498716
161,186,8,1176746708
161,10648,10,1176746340
161,20950,10,1176746342
161,30013,6,1176498512
161,410,9,1176746775
161,11572,10,1176746376
161,20790,10,1186073284
161,30012,1,1176746495
161,20,8,1176746738
161,10443,8,1176498804
162,21105,6,836684306
162,30168,10,836511416
162,279,10,836510953
162,10760,8,836511596
162,20948,10,836511416
162,30346,8,836511263
162,64,10,836510953
162,10882,10,836511477
162,20826,8,836488864
162,30031,8,836511231
162,225,6,836511364
162,11488,6,836684249
162,20329,8,836511595
162,30316,6,836511263
162,499,10,836511337
162,11543,8,836511289
162,20460,10,836511416
162,30203,10,836511595
162,225,10,836684249
162,10612,8,836511233
162,20427,6,836488867
162,30225,6,836511263
162,196,10,836511232
162,11283,6,836511309
162,20875,10,836511289
162,30223,6,836684306
162,357,10,836511478
162,11051,10,836511477
162,20910,8,836511364
162,30248,10,836511478
162,279,10,836511337
162,10443,10,836684340
162,20742,6,836511364
162,30204,8,836488863
162,184,8,836488862
162,11606,10,836511478
162,21119,8,836510991
162,30136,10,836600689
163,501,6,894217532
163,10933,6,894217532
163,20579,6,894217532
163,30045,8,894217570
163,353,8,894217570
163,10365,6,894217532
163,20303,6,894217532
163,30080,8,894217570
163,372,6,894217532
163,10779,6,894217532
163,20733,8,894217570
163,30129,6,894217532
163,165,6,894217532
163,10876,4,894217548
163,20776,4,894217548
163,30157,6,894217570
163,458,6,894217570
163,10675,8,894217570
163,20569,4,894217548
163,30016,6,894217570
163,105,6,894217570
163,10516,4,894217548
163,21091,4,894217532
164,30369,10,999708154
164,212,10,999708209
164,10486,10,999708174
164,20253,6,999708325
164,30082,10,999708378
164,251,10,999708195
164,10786,8,999708378
164,21171,10,999707976
164,30242,10,999708257
164,511,8,999708174
164,11219,10,999708154
164,20637,10,999708195
164,30176,10,999708209
164,257,8,999708029
164,10579,10,999708195
164,20397,10,999708174
164,30138,8,999708293
164,446,6,999708293
164,11632,6,999708325
164,20245,10,999708390
164,30098,6,999708350
164,447,6,999707976
164,11047,6,999708009
164,21114,8,999708378
164,30034,6,999708337
164,40,8,999708378
164,11083,6,999708390
164,20480,10,999708378
164,30253,10,999708257
164,297,10,999708257
164,11474,10,999708378
164,20372,10,999708174
164,30014,6,999708009
164,160,8,999708085
164,10990,6,999708085
164,20170,10,999708209
165,30029,8,1046741213
165,37,8,1046741234
165,10861,8,1046742038
165,20550,8,1046741949
165,30105,6,1046741288
165,151,8,1046741972
165,10079,8,1046741972
165,20684,6,1046741758
165,30138,8,1046741248
165,336,8,1046741949
165,10369,8,1046741873
165,20141,10,1046741873
165,30337,10,1046741758
165,114,6,1046741234
165,10532,6,1046741758
165,20334,10,1046741888
165,30285,6,1046741758
165,105,6,1046741213
165,11320,8,1046741833
165,20155,6,1046741758
165,30356,8,1046741930
165,157,8,1046742038
165,10360,4,1046741288
165,20652,8,1046741873
165,30232,6,1046741288
165,264,6,1046741833
165,10571,8,1046742010
165,20165,6,1046741234
165,30294,6,1046742010
165,465,8,1046741833
165,10046,8,1046741972
165,20715,6,1046741288
165,30189,10,1046741972
165,371,6,1046741248
165,10138,8,1046741394
165,20061,6,1046741356
165,30148,8,1046741356
165,391,6,1046741213
165,10805,8,1046741356
165,21165,8,1046741372
165,30110,8,1046741616
165,257,6,1046741394
165,11475,6,1046741356
165,20048,10,1046741411
165,30274,6,1046741422
165,399,6,1046741629
165,11622,8,1046741616
165,21078,6,1046741616
165,30037,6,1046741356
165,346,6,1046741616
165,11216,4,1046741411
165,20632,6,1046741372
165,30389,6,1046741655
165,279,6,1046742010
165,10484,6,1046741509
165,20472,8,1046741509
165,30349,6,1046741509
165,193,10,1046741479
165,10242,6,1046741479
165,20345,6,1046741521
165,30173,6,1046741509
165,184,8,1046741479
165,10420,8,1046741509
165,20100,4,1046741544
165,30290,8,1046741544
166,480,10,1189980529
166,10409,7,1190828796
166,20376,9,1190827465
166,30378,8,1190828781
166,70,8,1189038252
166,11186,8,1188774624
166,20603,10,1188774404
166,30331,5,1189037942
166,251,9,1188926253
166,10323,9,1188774465
166,20652,9,1188774591
166,30118,9,1188774402
166,487,7,1190828503
166,10422,8,1189037866
166,20420,8,1190828745
166,30029,7,1189037900
166,487,6,1190827458
166,10065,4,1190828692
166,20964,7,1190828706
166,30139,7,1188773623
166,233,9,1188926239
166,10949,10,1190827475
166,20365,7,1189037864
166,30135,8,1188774626
166,50,7,1190828637
166,10986,9,1189038623
166,20880,6,1190828622
166,30291,8,1189038614
166,487,6,1189037948
166,10830,9,1188921618
166,21082,7,1188921640
166,30197,9,1189038377
166,151,8,1190828734
166,10146,8,1188774622
166,20899,8,1190828509
166,30183,8,1188926309
166,366,9,1188924422
166,10781,9,1189038549
166,20127,9,1188926513
166,30018,8,1189038528
166,337,10,1188926273
166,10714,8,1189038370
166,20410,9,1188921623
166,30093,7,1188921668
166,473,9,1189038516
166,10188,8,1188773625
166,20306,6,1190828696
166,30216,9,1188924970
166,391,8,1189038282
166,10505,9,1188774654
166,20942,8,1189038553
166,30141,6,1188774095
166,158,8,1190828662
166,11246,9,1189038714
166,20244,9,1189038506
166,30334,7,1189037883
166,516,8,1188924940
166,10707,10,1188774658
166,20479,7,1190828732
166,30212,5,1189037973
166,112,8,1189038002
166,10981,7,1190828751
166,20128,9,1188774620
166,30214,10,1189038119
166,497,9,1190828708
166,10303,6,1190828666
166,20433,7,1188774078
166,30307,8,1190827471
166,201,5,1190828700
166,10648,9,1189038178
166,20278,8,1190828670
166,30347,8,1189037884
166,361,9,1189038292
166,11455,10,1188773610
166,20223,8,1188773619
166,30019,7,1189980535
166,523,7,1189038293
166,11016,8,1188774339
166,20339,7,1188926268
166,30351,5,1190828620
166,482,7,1190828633
166,10938,8,1189038270
166,20946,8,1188774585
166,30203,7,1190828624
166,250,8,1189038129
166,10156,9,1190682655
166,20407,9,1188774339
166,30255,7,1190828791
166,398,9,1189038196
166,11284,10,1189038604
166,21142,7,1188773616
166,30099,9,1189038117
166,50,8,1190828738
166,11071,8,1188774033
166,20019,9,1189037992
166,30284,7,1189038031
166,356,7,1189038044
166,11400,6,1189038046
166,20950,9,1189038731
166,30111,8,1188774117
166,335,5,1189038035
166,10752,7,1190827473
166,20418,7,1190827467
166,30067,8,1190826717
166,138,7,1189037862
166,10070,7,1190827460
166,21072,8,1188921662
166,30315,9,1189038425
166,235,8,1190828522
166,10311,9,1190828513
166,21127,10,1188774408
166,30147,9,1189980543
166,7,8,1189037876
166,10567,8,1188774610
166,20204,8,1189980526
166,30295,9,1190827463
166,325,10,1188774462
166,10446,7,1188774575
166,20971,8,1190826770
166,30043,7,1189037889
166,495,9,1189037860
166,11001,6,1188926266
166,20423,9,1190827456
166,30142,8,1189980538
166,457,8,1189037853
166,10570,9,1188774593
166,20116,9,1188774055
166,30328,10,1188774618
166,156,9,1188774589
166,11202,8,1190828617
166,20178,5,1189037950
166,30313,9,1189037850
166,256,9,1190828655
166,10122,7,1190828793
166,20010,9,1188774299
166,30378,6,1189037954
166,424,10,1189980536
166,10625,9,1189980540
166,20123,9,1188925104
166,30222,9,1188774267
166,124,9,1189038577
166,10681,9,1190828657
166,20075,10,1188774339
166,30032,10,1188774024
166,525,8,1189037897
166,10079,9,1190828627
166,20046,8,1190828512
166,30270,7,1190828785
166,108,10,1189037855
166,10569,10,1190828516
166,20862,10,1190828746
166,30150,10,1188774246
166,260,8,1189038295
166,10176,9,1188774344
166,21188,10,1189038287
166,30114,8,1188774441
166,464,8,1189037892
166,11501,10,1189037833
166,20179,10,1188774239
166,30315,8,1188926260
166,68,10,1188774085
166,11545,7,1189037895
166,20134,8,1188774065
166,30371,8,1190828778
166,206,9,1189037770
166,10094,8,1189038217
166,20986,7,1190828749
166,30149,9,1189037835
166,281,9,1189037941
166,10830,10,1189037932
166,20936,8,1189038698
166,30349,9,1188774629
166,109,8,1188774165
166,11610,9,1189038568
166,21076,6,1188774105
166,30058,10,1188774406
166,473,9,1189038374
166,10501,5,1188774459
166,20730,10,1188774291
166,30360,8,1189038524
166,375,9,1189038234
166,11451,6,1189037759
166,20464,7,1189038769
166,30138,8,1188773972
166,204,9,1188774042
166,10628,9,1188774138
166,20796,8,1189980487
166,30077,10,1188774329
166,496,9,1189980470
166,10991,7,1190826774
167,21127,7,1154721923
167,30123,4,1154723333
167,138,5,1154719322
167,11629,8,1154718729
167,20308,7,1154721971
167,30179,8,1154722124
167,505,5,1154718768
167,10550,8,1154721550
167,21033,3,1154718963
167,30161,10,1154721696
167,493,8,1154721952
167,10140,6,1154723095
167,20757,10,1154722100
167,30147,6,1154719306
167,373,10,1154718746
167,10874,6,1154721979
167,20837,4,1154719066
167,30117,3,1154719061
167,326,7,1154722006
167,10348,7,1154721640
167,21117,6,1154722932
167,30368,7,1154723110
167,210,6,1154718701
167,11549,2,1154723360
167,20257,6,1154721960
167,30204,6,1154721571
167,511,5,1154723087
167,11156,6,1154723252
167,20527,7,1154723174
167,30276,6,1154723159
167,126,8,1154721897
167,10080,8,1177516044
167,20329,7,1154718955
167,30292,10,1177516032
167,474,4,1154718691
167,10427,9,1154722276
167,20029,1,1154718778
167,30080,3,1154719285
167,419,2,1154723239
167,10096,5,1154722228
167,20857,9,1154721884
167,30012,7,1154718733
167,454,6,1154719045
167,11378,8,1154722973
167,20096,10,1154723076
167,30158,9,1154721847
167,83,9,1154721881
167,10702,8,1177516040
167,20584,3,1154722044
167,30129,8,1154721662
167,189,4,1154723102
167,11568,10,1154721694
167,21067,9,1154718683
167,30022,7,1154723107
167,375,6,1154721684
167,10645,6,1154721985
167,20523,8,1154718813
167,30257,9,1177515984
167,361,6,1154723169
167,10830,1,1154718782
167,21076,4,1154719268
167,30089,7,1154721626
167,111,7,1154722979
167,11517,10,1154719029
167,20471,7,1154721789
167,30246,8,1154719025
167,25,7,1154719249
167,11138,6,1154719017
167,20392,8,1154723140
167,30327,9,1154723009
167,364,2,1154718679
167,11271,9,1154721690
167,20023,7,1154722138
167,30272,6,1154718763
167,404,9,1154721879
167,10183,6,1154723262
167,21136,6,1154721825
167,30158,8,1154721736
167,488,6,1154718711
167,11191,9,1154719235
167,20199,6,1154719218
167,30098,8,1154721588
167,457,6,1154723351
167,11410,3,1154719205
167,20243,5,1154719196
167,30167,10,1154722970
167,488,6,1154723337
167,11150,2,1154718719
167,20179,6,1154721918
167,30320,8,1154723124
167,114,6,1154723286
167,11118,6,1154722268
167,20301,10,1154723017
167,30193,8,1154721654
167,477,6,1154722066
167,10550,7,1154722003
167,20015,5,1154722287
167,30370,9,1154721556
167,376,9,1154719157
167,11313,8,1154721866
167,20455,7,1154718990
167,30260,6,1154723081
167,500,8,1154721726
167,11367,7,1154721946
167,20305,10,1154722027
167,30283,10,1154721538
167,257,7,1154719406
167,11602,10,1154721700
167,20966,8,1154721761
167,30140,6,1154722084
167,121,9,1154721715
167,11095,6,1154719393
167,20646,6,1154719121
167,30162,2,1154719118
167,437,1,1154719114
167,11171,7,1154721599
167,20178,6,1154721601
167,30078,8,1154721870
167,57,6,1154718976
167,10794,9,1154721834
167,21151,9,1154721786
167,30090,9,1154721622
167,504,6,1154719107
167,11587,10,1154721752
167,20060,9,1154719384
167,30317,6,1154721668
167,251,8,1154721893
167,10077,8,1154721901
167,20520,8,1154721636
167,30070,9,1154721766
167,498,7,1154719103
167,11279,9,1154722538
167,20809,9,1154721707
167,30139,9,1154721758
167,95,7,1154723191
167,11004,10,1154721982
167,20086,9,1154718969
167,30151,7,1154721906
167,384,6,1154722483
167,10234,9,1154721595
167,20263,7,1154722359
167,30247,6,1154719365
167,468,8,1154721584
167,11354,4,1154721782
167,20030,9,1154723586
167,30192,9,1154718806
167,522,5,1154722492
167,10861,10,1154721942
167,20614,8,1154721836
167,30027,9,1154719092
167,207,8,1154719089
167,10606,6,1154721722
167,20029,8,1154721630
167,30271,7,1154721794
167,256,9,1154721840
167,11502,9,1154721891
167,20698,1,1154719347
167,30187,5,1154719342
167,286,7,1154719339
167,11475,4,1154721732
167,20325,10,1154719082
167,30131,10,1154721565
167,257,3,1154722262
167,10635,2,1154719336
167,20278,10,1154719331
167,30305,9,1154721607
167,252,8,1154719328
167,10004,5,1154722362
167,20786,9,1154718915
167,30126,2,1154723676
167,319,7,1154721561
167,11099,7,1154721497
167,21063,2,1154723703
168,30343,9,1306801971
168,170,1,1306793344
168,10984,9,1306793369
168,20009,9,1306802051
168,30097,8,1306793520
168,214,8,1306806571
168,11471,4,1306793350
168,20296,9,1306793334
168,30336,10,1306801670
168,436,9,1306802059
168,10266,10,1306801677
168,20961,8,1306793450
168,30225,10,1306801724
168,353,9,1306793315
168,10241,10,1306802820
168,20344,9,1306802375
168,30143,9,1306802817
168,401,10,1306801900
168,10194,9,1306793289
168,20213,10,1306801729
168,30256,10,1306802560
168,52,9,1306801690
168,10653,10,1306801666
168,20825,9,1306801716
168,30216,10,1306801930
168,410,10,1306801599
168,10734,10,1306801608
168,20029,10,1306801984
168,30356,9,1306802855
168,373,10,1306802055
168,10978,10,1306802015
168,20854,8,1306801603
168,30137,10,1306801827
168,374,9,1306802554
168,11427,9,1306801804
168,20445,9,1306801988
168,30275,9,1306802199
168,509,10,1306802167
168,10662,10,1306802369
168,20765,10,1306801889
168,30242,9,1306802582
168,513,10,1306801999
168,10052,9,1306801673
168,20445,9,1306802427
168,30103,8,1306793396
168,118,9,1306802184
168,11158,4,1306793541
168,20262,4,1306793293
168,30242,9,1306802586
168,250,9,1306793536
168,10741,9,1306802074
168,20326,10,1306801791
168,30349,9,1306801959
168,111,9,1306806642
168,10026,9,1306793285
168,20431,10,1306801883
168,30111,9,1306793383
168,361,9,1306802080
168,10885,10,1306802137
168,20478,6,1306793401
168,30034,10,1306802028
168,446,9,1306801922
168,10640,9,1306801653
168,20656,9,1306802285
168,30363,8,1306801950
168,441,9,1306802277
168,10527,10,1306802012
168,20456,9,1306806629
168,30310,8,1306806646
168,368,10,1306802534
168,10909,7,1306801658
168,20709,10,1306802788
168,30082,9,1306801996
168,32,8,1306802295
168,10637,9,1306802435
168,20066,10,1306801879
168,30263,9,1306802841
168,407,9,1306802281
168,10631,9,1306801818
168,20149,10,1306801942
168,30066,10,1306802218
168,377,10,1306802421
168,11452,9,1306802342
168,20111,8,1306801618
168,30175,10,1306802157
168,119,10,1306801838
168,11171,9,1306801919
168,20646,9,1306802532
168,30269,8,1306802023
168,431,10,1306801912
168,11034,9,1306806626
168,20001,7,1306802570
168,30300,9,1306801946
168,434,9,1306793843
169,10845,9,1059427918
169,20300,8,1078284713
169,30338,10,1078284750
169,173,10,1078284788
169,10297,9,1078284741
169,21080,8,1059427956
169,30142,8,1059427862
169,120,7,1059428140
169,10701,7,1059427123
169,20058,8,1078285375
169,30327,10,1078284604
169,170,8,1070250173
169,10674,10,1078284796
169,20319,9,1078284469
169,30240,8,1078284569
169,441,7,1078284590
169,10075,7,1059427285
169,20854,9,1078284543
169,30131,9,1059427194
169,92,10,1078284717
169,10594,10,1078284475
169,20078,9,1078284981
169,30019,8,1059428034
169,377,7,1078284505
169,10498,9,1059427994
169,20165,9,1059427520
169,30172,9,1078284500
169,64,8,1059428074
169,10375,7,1078285276
169,20194,8,1078284464
169,30230,8,1078284462
169,403,10,1078284556
169,10362,10,1070251128
169,20597,10,1078284493
169,30334,9,1059427970
169,458,6,1078285078
169,10581,10,1078284644
169,20562,10,1059427530
169,30253,9,1070250167
169,190,10,1059427515
169,10404,8,1059427973
169,21171,6,1059427814
169,30164,9,1078285271
169,79,8,1059427138
169,10191,8,1078285146
169,21026,8,1078284514
169,30092,8,1059427166
169,453,9,1078284676
169,11511,9,1078284897
169,20402,10,1059427559
169,30106,10,1059427248
169,424,8,1070250186
169,10157,10,1078284334
169,20905,10,1059428008
169,30351,10,1059427133
169,140,8,1059427297
169,10476,10,1059427087
169,21196,7,1059427794
169,30088,10,1059427524
169,485,9,1059427234
169,10940,10,1059427936
169,20848,6,1070251218
169,30069,8,1059427635
169,118,9,1059427717
169,10614,8,1078284561
169,20923,10,1059427872
169,30125,8,1059428056
169,508,8,1059427628
169,11147,10,1078284867
169,20274,8,1059428232
169,30183,8,1059428025
169,34,8,1059427601
169,11510,8,1070250262
169,20101,9,1078285055
169,30215,8,1059428049
169,535,7,1078285348
169,10388,6,1059427276
169,20081,9,1059427692
169,30364,6,1059427837
169,421,10,1078284681
169,11408,8,1078284845
169,20200,8,1070250325
169,30136,8,1059427720
169,201,8,1059426977
169,10947,9,1078285130
169,20020,7,1059428179
169,30361,8,1078285367
169,457,10,1078284875
169,10396,10,1078284611
169,21081,8,1059428128
169,30288,8,1078285470
169,345,8,1078284776
169,10796,10,1078285264
169,20347,9,1078284723
169,30362,9,1078285345
169,408,7,1078285453
169,11456,9,1078284889
169,20061,9,1078284904
169,30181,8,1059427791
169,61,10,1078284565
169,10266,6,1059427157
169,20405,9,1078285260
169,30156,8,1059427659
169,218,9,1059427772
169,11091,9,1070250182
169,20573,9,1059428195
169,30101,9,1059427669
169,246,10,1085699728
169,11614,10,1078285093
169,20258,9,1070250144
169,30079,9,1078284597
169,318,9,1078285431
169,11531,6,1079310582
169,20422,8,1059428780
169,30245,10,1078284762
169,3,10,1078284800
169,10271,8,1078284804
169,20097,9,1078285308
169,30109,8,1078284640
169,118,9,1059428199
169,10598,10,1079310759
169,20155,9,1059428155
169,30333,10,1059427150
169,315,10,1079310728
169,11408,8,1059427267
169,20708,9,1059427909
169,30020,9,1078285074
169,122,8,1059427548
169,10722,10,1075135424
169,20061,6,1059428429
169,30367,9,1079310713
169,103,9,1059494560
169,11278,9,1070250484
169,20444,9,1078284952
169,30361,8,1059428284
169,420,8,1059428218
169,11468,9,1070250555
169,20244,10,1059428134
169,30148,9,1059428321
169,292,10,1070251166
169,11457,7,1059494292
169,21024,8,1070251004
169,30183,8,1059428536
169,54,8,1059428448
169,11093,7,1070250520
169,20833,9,1059428269
169,30269,10,1085699668
169,360,10,1059428272
169,10400,10,1079310696
169,21028,10,1059494725
169,30039,9,1059494065
169,336,9,1059494455
169,10920,8,1059494295
169,21101,9,1059427674
169,30344,9,1059494078
169,246,8,1059494231
169,10946,7,1059494385
169,21153,8,1059427762
169,30314,8,1059494019
169,217,10,1085699612
169,10935,10,1059427608
169,20300,9,1059428813
169,30249,6,1059494319
169,468,9,1059428960
169,11193,9,1059494223
169,20588,9,1070250493
169,30165,8,1070250494
169,233,8,1059427983
169,11132,8,1070250460
169,20230,10,1059427574
169,30299,7,1059429012
169,98,8,1059428022
169,10930,10,1059427905
169,20781,8,1070250506
169,30019,9,1059494471
169,333,10,1059427699
169,10475,9,1059428641
169,20661,7,1059429271
169,30302,9,1059428105
169,494,8,1059494091
169,10367,8,1059494061
169,20718,9,1059494461
169,30258,9,1059428979
169,385,9,1059428888
169,10340,9,1059429153
169,20549,8,1059427949
169,30342,7,1059429284
169,218,8,1070250779
169,10451,6,1059494397
169,20748,8,1059494542
169,30280,8,1070250669
169,462,9,1059429101
169,11357,7,1059494243
169,20959,9,1059427933
169,30312,8,1059428835
169,278,9,1059428078
169,10761,9,1059428777
169,20432,8,1059428930
169,30363,8,1059428799
169,396,9,1059429050
169,11157,8,1059429208
169,20838,6,1059494361
169,30253,9,1059428714
169,379,8,1059427536
169,11346,9,1070250518
169,20668,8,1059428864
169,30384,7,1070251009
169,51,8,1059429329
169,10635,9,1059428614
169,20721,9,1059494471
169,30368,9,1059429313
169,320,5,1070250724
169,10047,8,1070250515
169,21098,8,1059494227
169,30366,8,1059428327
169,58,9,1059494459
169,11276,8,1059428848
169,20018,10,1059429189
169,30122,10,1059427542
169,13,9,1059428553
169,10951,7,1085699705
169,20151,9,1059428581
169,30096,7,1059494304
169,465,9,1070250469
169,11427,8,1070250407
169,20881,5,1059429354
169,30310,8,1059428904
169,190,5,1073179681
169,10264,10,1085699639
169,20899,8,1059427427
169,30302,10,1059427702
169,467,8,1059427448
169,10409,9,1059427452
169,20937,10,1059427390
169,30112,7,1085699681
169,193,6,1059427411
169,11117,9,1059427432
169,20880,7,1059427455
169,30218,10,1085699714
169,157,9,1070250159
169,11207,9,1070250522
169,20285,6,1070250104
169,30296,6,1070250087
169,498,9,1073179635
169,10504,8,1079310527
169,20764,6,1070250060
169,30185,10,1070250064
169,77,10,1073180053
169,10180,7,1073179957
169,21101,7,1073179888
169,30079,9,1073179875
169,487,10,1073179853
169,11115,9,1073179789
169,20589,8,1075135311
169,30107,7,1073179589
169,250,10,1073179582
169,11395,6,1075135394
169,20379,8,1078284259
169,30055,10,1082229345
169,520,8,1082229294
169,11618,10,1082229300
169,20454,10,1085699700
169,30039,10,1085699657
169,380,10,1092373232
169,10112,8,1092373247
169,20182,10,1092373285
169,30007,5,1092373271
169,86,7,1092373252
169,10917,9,1092373278
170,20967,6,840473290
170,30024,6,840472869
170,398,10,840472895
170,11495,8,840473093
170,20733,6,840473046
170,30130,8,840380988
170,24,6,840380831
170,10135,6,840472759
170,20350,8,840380930
170,30306,8,840473073
170,60,6,840473242
170,10226,6,840472895
170,20651,6,840473265
170,30301,6,840473310
170,68,8,840380955
170,10481,8,840472976
170,20779,6,840473151
170,30275,8,840381134
170,172,6,840472869
170,10407,4,840380834
170,20618,6,840472997
170,30235,10,840380930
170,363,8,840472869
170,11162,6,840472759
170,20492,6,840381134
170,30107,4,840473171
170,346,8,840380988
170,10455,6,840381013
170,20126,6,840473151
170,30149,6,840473290
170,453,8,840472922
170,10856,2,840381013
170,20425,6,840381051
170,30373,6,840380988
170,332,6,840472801
170,11586,6,840380988
170,21067,8,840381051
170,30213,8,840381092
170,344,8,840381134
170,10973,6,840381068
170,20830,8,840381068
170,30105,6,840472759
170,493,8,840380828
170,10912,6,840380827
170,20028,8,840380905
170,30380,6,840473217
170,37,6,840380904
170,11194,8,840381092
170,20118,6,840473337
170,30037,6,840381235
171,314,10,866904159
171,10909,10,866904159
171,20397,10,866904396
171,30351,10,866904158
171,395,8,866904192
171,11345,10,866905267
171,20436,10,866904379
171,30042,10,866905308
171,393,10,866904159
171,10941,10,866905308
171,21096,10,866905925
171,30119,8,866905664
171,330,8,866904192
171,10082,10,866905820
171,20536,10,866905241
171,30388,8,866905664
171,381,10,866905647
171,11231,6,866905267
171,20855,10,866905647
171,30305,10,866905795
171,384,6,866905683
171,11052,8,866905707
171,20270,10,866905683
171,30018,8,866905267
